account_iban,reason,amount,sender_country,receiver_country
SE8902SYOK34574595890962,outgoing,37384.69,Sweden,Poland
SE8902GGVM41036620748091,outgoing,41298.47,Sweden,Dominican Republic
GB63WFWM48408985346523,incoming,15092.97,Germany,Sweden
SE8902QLED17935826591915,outgoing,32251.52,Sweden,Denmark
GB38KAVV51538247548893,outgoing,42223.68,Uzbekistan,Sweden
SE8902FITK67729451632648,outgoing,19122.12,Sweden,Brazil
SE8902OGIR23428207822800,outgoing,27568.51,Sweden,Bulgaria
SE8902MTEW80340871788369,outgoing,40819.36,Sweden,Finland
SE8902DMTK02100815459260,outgoing,7172.12,Sweden,Marshall Islands
SE8902KLMT84633622382072,incoming,2292.57,Sweden,Denmark
GB17YZQW52805812179488,incoming,23192.27,Greenland,Sweden
SE8902POYE56306553396402,outgoing,32963.28,Sweden,Panama
SE8902AZMF62874749728667,incoming,48589.26,Sweden,United States of America
GB12FBOD65994009384980,outgoing,34291.75,Cayman Islands,Sweden
SE8902AIOW62956716316259,incoming,21633.25,Sweden,Gibraltar
GB36TIRN08078963339692,outgoing,4087.09,Palau,Sweden
GB45FAUT64913980692261,outgoing,576.25,Finland,Sweden
SE8902ARZK76217160045547,incoming,20146.52,Sweden,Lao People's Democratic Republic
GB98JGPV80419018342715,outgoing,35652.44,Guernsey,Sweden
GB02PBEX92207608791313,outgoing,27837.69,Gambia,Sweden
GB65GUZC04749621636061,incoming,10016.01,Germany,Sweden
SE8902PMAG08583189181534,outgoing,23519.07,Sweden,Uganda
GB91ZKKS73396330298895,incoming,36305.48,Somalia,Sweden
SE8902YJGY22142109131075,outgoing,24762.72,Sweden,South Africa
SE8902XYRM52103884724966,outgoing,46295.55,Sweden,Finland
GB92RVPJ80951423024718,incoming,36764.81,Brazil,Sweden
GB88VZIX68633355132045,incoming,43063.23,Bouvet Island (Bouvetoya),Sweden
GB60HEFS04046850902963,outgoing,25553.55,Swaziland,Sweden
GB15SEYY84223330915002,incoming,32244.14,Belize,Sweden
SE8902VULP28317370301184,incoming,40272.51,Sweden,Guinea-Bissau
SE8902YIXR29588609244770,outgoing,25265.04,Sweden,Saint Lucia
GB53NTZT65376421780645,outgoing,28334.58,Mali,Sweden
SE8902ZRZI47417483372579,incoming,49428.71,Sweden,Finland
SE8902PQTU50864263302777,outgoing,21406.05,Sweden,Germany
SE8902OKGM15362718359701,outgoing,26105.86,Sweden,Estonia
SE8902HADZ94831371615319,incoming,16346.53,Sweden,Belgium
GB54OFCI78905229787914,incoming,6085.82,Island,Sweden
SE8902ZPXA01787857989303,outgoing,35090.04,Sweden,Lesotho
SE8902RCMN64982980569854,outgoing,44910.72,Sweden,Estonia
GB89RYZI48020596870522,incoming,24532.57,Denmark,Sweden
SE8902FGVS05404234689422,outgoing,37224.52,Sweden,Kenya
GB21UQIO07956182740016,outgoing,43727.99,Bahamas,Sweden
GB39YSFV00046727209114,incoming,30597.37,Unknown,Sweden
GB32REEW30330588149380,incoming,21791.08,Estonia,Sweden
GB47OEDH47623633984872,outgoing,48962.02,San Marino,Sweden
SE8902NXQN75553814880916,outgoing,9445.32,Sweden,Guam
SE8902TBOJ86049292227405,outgoing,24266.98,Sweden,Island
GB71HCDU47241708478684,outgoing,14589.12,Venezuela,Sweden
GB08JZXH09937605475357,outgoing,13267.5,Solomon Islands,Sweden
GB97KUMF14819633004076,incoming,43020.03,Brunei Darussalam,Sweden
GB92HDRG26580739040754,incoming,32595.89,Finland,Sweden
SE8902XMPH01266253886729,incoming,43721.98,Sweden,Finland
GB21VTHD49785535052982,incoming,30316.2,Finland,Sweden
SE8902CAYR28184400854269,outgoing,714.72,Sweden,Denmark
SE8902HTRS03259438277897,incoming,17795.23,Sweden,Island
GB16QEAG25066547724352,incoming,42464.1,Mayotte,Sweden
GB90WDRR79943677247148,outgoing,43588.93,Norway,Sweden
SE8902WSFB21589079568833,outgoing,45036.31,Sweden,Finland
SE8902UVRY16194000688254,outgoing,15822.23,Sweden,Kuwait
GB76OAGZ79626933470431,outgoing,7688.46,Eritrea,Sweden
SE8902YQXU56366715188424,incoming,20940.45,Sweden,Jordan
GB03NDPB99678602986520,outgoing,20044.88,Greenland,Sweden
GB38HLLX53174825624178,outgoing,36488.07,Norway,Sweden
SE8902ZEJN42200086959831,incoming,28230.39,Sweden,Saint Helena
SE8902WYUG92028275995927,incoming,33081.46,Sweden,Monaco
GB47RPVC72196192666946,incoming,35594.6,Germany,Sweden
SE8902LYFI88654386046994,incoming,26236.88,Sweden,Faroe Islands
GB02TQKB41071661508424,incoming,34733.89,Denmark,Sweden
GB40KFIO02149040949154,outgoing,5289.75,Palau,Sweden
GB18QAOS72353448965157,outgoing,31616.52,Israel,Sweden
GB14UAKU99113189519102,outgoing,41410.55,Island,Sweden
SE8902BABM26306156053804,outgoing,37355.2,Sweden,Italy
GB21JAPD20943176141237,outgoing,29932.85,Hungary,Sweden
GB53CBUT36063979120980,incoming,29406.3,Kiribati,Sweden
GB78QZRM78140943035710,outgoing,22715.15,Central African Republic,Sweden
GB36GJOK28798034739364,outgoing,8944.87,United States of America,Sweden
GB43XRCP37913965982680,incoming,37050.82,Iran,Sweden
GB35VYZM43510746917945,outgoing,47759.6,Uzbekistan,Sweden
GB23JNHK03867519966699,incoming,46560.35,Norway,Sweden
GB42LYRD61039008914598,outgoing,1149.14,Poland,Sweden
GB94PGBW92621883796274,outgoing,6807.58,Central African Republic,Sweden
GB17KVHO77149520288871,outgoing,36434.98,Vietnam,Sweden
SE8902XNVC89027044051893,outgoing,7753.13,Sweden,Ghana
SE8902LARY75915594710859,incoming,12343.52,Sweden,Montenegro
GB67JANH43971021540880,incoming,24887.01,Jersey,Sweden
GB05PXQN68816187907533,incoming,34672.5,Poland,Sweden
GB10GQOR56795767319661,outgoing,17969.97,Nepal,Sweden
SE8902LXEY88372509516456,incoming,26449.83,Sweden,Grenada
GB60QZUX53691011089020,outgoing,8626.47,Belarus,Sweden
SE8902DTWL15581241936252,incoming,48149.13,Sweden,Finland
SE8902GUKI33865782482701,incoming,11202.78,Sweden,Latvia
GB82BWKE46299049517485,incoming,47590.05,Germany,Sweden
SE8902WJDM26526890895791,outgoing,22316.61,Sweden,Norway
GB20IUGO72263877710118,incoming,24230.6,Poland,Sweden
SE8902FAAO97542766702624,outgoing,43296.7,Sweden,Germany
GB87VVNQ38667815523633,outgoing,33634.55,Germany,Sweden
SE8902WYLP16417283310059,incoming,9731.02,Sweden,Cape Verde
GB87IJDC24153954008905,outgoing,24936.3,Norway,Sweden
SE8902GBGP44172108348620,outgoing,8879.72,Sweden,Malawi
GB85FLMA04086481857421,incoming,9362.27,Poland,Sweden
SE8902RUFS60316465651336,outgoing,35241.75,Sweden,Somalia
SE8902TVFH53282057943154,incoming,33460.07,Sweden,Finland
GB98SMKR81368697027122,outgoing,19580.55,Poland,Sweden
SE8902AXQM18280403499014,incoming,49268.31,Sweden,Puerto Rico
GB49REXZ86155257810015,outgoing,19495.78,Denmark,Sweden
GB32IZFO89221944915771,incoming,5446.19,Turkey,Sweden
SE8902GAXX53411861552462,incoming,33420.23,Sweden,Lao People's Democratic Republic
SE8902ONZU44479921442383,outgoing,35469.43,Sweden,Antarctica (the territory South of 60 deg S)
SE8902JTWL04765331104215,outgoing,47425.34,Sweden,Faroe Islands
SE8902ITVH26113588018628,incoming,39016.22,Sweden,Denmark
GB17ZLSZ40671571268962,outgoing,20273.42,Sao Tome and Principe,Sweden
SE8902DQWP79606697709694,incoming,31884.74,Sweden,Uruguay
SE8902SVVA72606563438599,outgoing,35277.98,Sweden,Denmark
GB81UGTO43214716913733,outgoing,48381.89,Finland,Sweden
GB24WQWS84289842206632,incoming,39415.85,Estonia,Sweden
GB11HUKO14200725630981,outgoing,10156.47,Estonia,Sweden
GB53KVEU28807220118450,incoming,47308.01,Sierra Leone,Sweden
SE8902WSOG82520529247442,outgoing,728.67,Sweden,Argentina
SE8902XPRV76493567899496,incoming,10978.2,Sweden,United States Minor Outlying Islands
GB05GGOP85538229743947,outgoing,19679.56,Poland,Sweden
SE8902WRRU80784544437204,incoming,38179.99,Sweden,Poland
SE8902EJLS77341060789288,outgoing,33410.95,Sweden,Estonia
GB97ZZFL62110787529935,outgoing,4250.58,Germany,Sweden
GB51KOLD39349546308350,incoming,17388.32,Denmark,Sweden
SE8902KLES25420753966546,incoming,9199.64,Sweden,Anguilla
SE8902PEZC68306534625963,outgoing,41878.87,Sweden,Nicaragua
SE8902NILS51480673047457,outgoing,25368.32,Sweden,Poland
GB08HKWM26486387816329,incoming,45419.01,Seychelles,Sweden
SE8902XETE95068684209773,outgoing,17245.21,Sweden,Vanuatu
SE8902WNIP57815146708414,incoming,14928.04,Sweden,Togo
SE8902MMZN38846965231738,incoming,10182.11,Sweden,Latvia
GB55OTFP51343997570281,outgoing,5529.01,Aruba,Sweden
GB85JBIU20210681867064,outgoing,40180.19,Timor-Leste,Sweden
SE8902ZBRA01455414601958,incoming,35909.15,Sweden,Micronesia
GB29MMCE03813321896477,incoming,19858.41,Finland,Sweden
SE8902YRJE25577068372391,incoming,23989.94,Sweden,Estonia
GB68HLIY99628244123142,incoming,46050.1,Belarus,Sweden
GB10UTFA09652887877576,incoming,28444.59,Finland,Sweden
GB18FZAT58493522897188,outgoing,27781.6,Rwanda,Sweden
SE8902VVUL13283946661384,incoming,37297.69,Sweden,Western Sahara
GB64LTWB71591262484312,incoming,28788.05,Central African Republic,Sweden
GB19RHHY11107822202582,incoming,31027.46,Nauru,Sweden
SE8902BIRC46206283725522,outgoing,25731.92,Sweden,Norway
GB35HKVK73723857830064,incoming,6378.51,Argentina,Sweden
GB30EBNK37926663314311,outgoing,11227.33,Niue,Sweden
SE8902YFRV85699768159258,incoming,11658.93,Sweden,Gabon
GB02KNXJ16745559364755,incoming,27912.83,Norway,Sweden
GB70RRUN64237091372298,outgoing,48965.97,Poland,Sweden
GB09HWKU73052683885161,outgoing,33808.06,Guinea-Bissau,Sweden
SE8902NCHQ05383241398951,outgoing,35776.78,Sweden,Thailand
SE8902SHGS62187533607069,outgoing,12341.37,Sweden,Norway
GB97POIQ28392296186489,incoming,4416.93,Germany,Sweden
SE8902MOYL96215082468431,outgoing,699.09,Sweden,Germany
GB08WQZI33353094122880,outgoing,45611.86,Norway,Sweden
GB69GFNM55325082191955,outgoing,16494.61,Bolivia,Sweden
GB16BRNP45507759367609,outgoing,41619.31,Estonia,Sweden
SE8902WDCF38284869757417,incoming,48897.13,Sweden,Solomon Islands
SE8902FSHA42297476809642,outgoing,18620.2,Sweden,Estonia
SE8902WFUC02168045258799,incoming,13488.36,Sweden,Mayotte
SE8902NPMZ64718534936104,outgoing,10599.1,Sweden,Bosnia and Herzegovina
GB78PNFC18383379058567,outgoing,33010.19,Albania,Sweden
GB89ITHA34957299506063,outgoing,40054.79,Germany,Sweden
GB30LMQG82415450910775,outgoing,15957.88,Malta,Sweden
SE8902NVBN39901843446898,outgoing,17913.64,Sweden,Denmark
GB88UHPO68363889514585,outgoing,13324.6,United States Minor Outlying Islands,Sweden
GB72UWLO56239800754290,incoming,47374.85,Gabon,Sweden
SE8902PFMB93666687080636,incoming,14896.54,Sweden,Estonia
GB89XRZD61677011973680,incoming,38736.65,Island,Sweden
GB82IBLD07120988808910,outgoing,11201.51,Poland,Sweden
GB02YOUS40415583043022,incoming,25935.53,Denmark,Sweden
SE8902CDJH95141039369424,incoming,17585.21,Sweden,Sudan
GB79MWAU85882237430005,outgoing,27994.44,Norway,Sweden
GB38JUGJ63276092779398,outgoing,20652.99,South Africa,Sweden
GB95WFGN83270457959955,outgoing,295.02,Estonia,Sweden
GB13JCBT99164515886568,outgoing,25942.92,Germany,Sweden
GB66VFGM11822195698757,outgoing,46435.0,Bahamas,Sweden
GB92JNDB24132697117554,outgoing,45214.77,Saint Lucia,Sweden
SE8902KEUK66106098793775,outgoing,35189.07,Sweden,Spain
SE8902UBER10237927754278,incoming,35732.87,Sweden,Finland
GB38GAZG29261004969943,outgoing,45842.75,Nepal,Sweden
GB87MEXR78864312440094,incoming,4802.9,Finland,Sweden
GB11MQSR85068916801183,outgoing,28562.53,Denmark,Sweden
SE8902NNNO44225102810397,outgoing,37404.23,Sweden,French Southern Territories
GB32KGQN52984359792378,outgoing,47926.9,Cambodia,Sweden
SE8902CTOV92367944039255,incoming,48600.14,Sweden,Togo
SE8902DZEM65843874009450,outgoing,35500.25,Sweden,Northern Mariana Islands
GB38KQHA00304167139099,outgoing,40414.09,Canada,Sweden
SE8902URSV28669190464010,outgoing,25003.29,Sweden,Ethiopia
GB45FTHP79249380967943,incoming,5212.78,Nicaragua,Sweden
GB22RUWF07006608224731,outgoing,26785.38,Cote d'Ivoire,Sweden
GB12OOKK76820282241067,outgoing,45405.63,Fiji,Sweden
GB85XOKD66849089576223,outgoing,30699.39,Mauritius,Sweden
SE8902BXJC93392072105707,outgoing,16563.92,Sweden,Uganda
GB05UBBI02647730252769,outgoing,20870.8,Luxembourg,Sweden
SE8902UITH42469834496346,outgoing,389.51,Sweden,Romania
GB92XQCR66939826928201,outgoing,37354.77,Island,Sweden
SE8902EYZV57214534359238,outgoing,3184.48,Sweden,Uruguay
GB85SSRK89035058479891,outgoing,8365.14,Netherlands Antilles,Sweden
SE8902QCUD22504040792723,incoming,18987.15,Sweden,Honduras
GB40EKID87214272392254,outgoing,4978.22,Equatorial Guinea,Sweden
SE8902GJEV19959770508700,incoming,41794.21,Sweden,Mongolia
GB02SZOV79868109574550,incoming,11947.75,Island,Sweden
GB39EUGO93242808568326,incoming,27888.99,Norway,Sweden
GB75YVTA21665026066759,outgoing,41826.82,Germany,Sweden
GB57SAPF16983237311619,incoming,5257.32,Timor-Leste,Sweden
SE8902LJOL22570334014589,incoming,21312.56,Sweden,Saint Kitts and Nevis
GB62CRDU96317778280735,incoming,25117.05,Czech Republic,Sweden
GB14GRYE89938977330861,incoming,10120.08,Island,Sweden
SE8902KVSV81092256666408,outgoing,13775.65,Sweden,Panama
SE8902GWBV65006975861231,incoming,44995.65,Sweden,Wallis and Futuna
SE8902SRLL43477163490964,outgoing,46719.02,Sweden,New Caledonia
GB22WZVC89650718822572,incoming,36920.64,Finland,Sweden
GB60ZBBT58255644893793,incoming,45134.01,Egypt,Sweden
SE8902TCZL47145018856917,incoming,36146.44,Sweden,Germany
GB49HYGQ40269203799126,outgoing,13959.52,Denmark,Sweden
GB13NHBT19261148327925,outgoing,5610.16,Norway,Sweden
SE8902ARJI52424267786590,outgoing,39759.41,Sweden,Uruguay
SE8902FBRS06307972224493,incoming,43323.13,Sweden,India
GB98OSTO26119125142672,incoming,7954.58,Kazakhstan,Sweden
SE8902CFEY43701881421531,incoming,10315.72,Sweden,Greece
GB28FFDV85617466668917,outgoing,3924.21,Kazakhstan,Sweden
GB21NWDD29137877757500,outgoing,36610.86,Dominica,Sweden
SE8902AHVW14609154839055,incoming,29304.59,Sweden,Poland
GB32LEFY62132498695174,outgoing,1260.74,Saudi Arabia,Sweden
GB40PTFZ13972839346663,incoming,25553.98,Tonga,Sweden
SE8902MISM30510735597086,outgoing,32120.32,Sweden,Uzbekistan
GB37NHXH22797505340753,incoming,26931.36,Island,Sweden
GB57QTYS16811347120324,outgoing,45441.28,Uruguay,Sweden
SE8902ZVTV98812993474647,incoming,26270.98,Sweden,Poland
GB12JHQX07325033486829,incoming,9789.7,Malta,Sweden
SE8902YHPG83168569237782,outgoing,39235.02,Sweden,Pitcairn Islands
SE8902ZUBS27912610124575,incoming,26308.33,Sweden,Finland
GB50PUXH39878152105165,outgoing,44628.85,Sao Tome and Principe,Sweden
SE8902ASEU46374988626527,incoming,4618.37,Sweden,United Kingdom
SE8902TSLW64629501935121,incoming,47376.85,Sweden,China
GB55DYHJ49989090810041,incoming,38439.41,Turkey,Sweden
SE8902JOAA73203338391811,outgoing,8612.7,Sweden,Poland
SE8902VBHN50052224387585,incoming,10820.92,Sweden,Thailand
GB90PPKQ75205947303880,outgoing,31384.48,Norway,Sweden
SE8902OEJT81666216962345,incoming,28462.35,Sweden,Island
GB67YEIG13347084622693,outgoing,46127.05,Germany,Sweden
GB55XPTZ88511847709018,outgoing,47396.62,Saint Vincent and the Grenadines,Sweden
GB14RHQY49378957367387,outgoing,7435.14,Germany,Sweden
GB38NXEV38365466904969,outgoing,28852.89,Denmark,Sweden
SE8902TMKE53720750940968,outgoing,5906.97,Sweden,Unknown
SE8902FEUM16554377486070,incoming,8151.8,Unknown,Sweden
GB68AQLB48292099961489,outgoing,28854.95,Germany,Sweden
GB36NSOX68787306387244,outgoing,49676.39,Germany,Sweden
SE8902GNES50129557296591,incoming,28608.92,Sweden,Finland
GB28GICR11045621451134,outgoing,32433.16,Unknown,Sweden
SE8902TXSH82999507978837,incoming,45953.83,Sweden,Germany
GB02JIPJ50107285467752,incoming,34437.67,Belgium,Sweden
SE8902RPNT79114466986103,outgoing,24415.6,Sweden,Kuwait
GB08YLHK38585139010076,outgoing,25277.6,Chile,Sweden
GB89XMLL59529045416765,incoming,22996.05,Norway,Sweden
GB67GBKY66562022553315,outgoing,6011.6,Palau,Sweden
SE8902ZJJF79585810673366,outgoing,30801.49,Sweden,Saudi Arabia
GB12ZDJU34711649337358,outgoing,49222.12,French Polynesia,Sweden
GB13DFFD66372689837449,outgoing,6417.5,Finland,Sweden
GB89UBLD38630278749794,incoming,20228.34,Wallis and Futuna,Sweden
GB98WUFL54027498641419,outgoing,18521.12,Marshall Islands,Sweden
GB56FKQX29762176467310,outgoing,17402.2,Costa Rica,Sweden
GB52XXGA49866476916028,incoming,48932.37,Azerbaijan,Sweden
GB26CKYY30517528142025,outgoing,21420.31,Turks and Caicos Islands,Sweden
SE8902PVMT99502269929745,incoming,41529.23,Sweden,Burkina Faso
SE8902XWOG93876385265449,incoming,3954.88,Sweden,Guernsey
GB52LUCH53644871864455,outgoing,43857.08,Island,Sweden
SE8902PQAY31420284375015,incoming,31199.08,Sweden,Argentina
GB71YVXF01702753299601,incoming,49500.9,Guatemala,Sweden
GB84SNWQ56952288689592,outgoing,45499.59,Sweden,Unknown
GB41ZICP06277811005686,incoming,18909.86,Rwanda,Sweden
GB35WUYF11429530902948,incoming,8834.23,Island,Sweden
SE8902DGOU52251724210139,outgoing,13537.72,Sweden,Island
GB80NWUS06322321309531,outgoing,17248.16,Zambia,Sweden
GB10OSGH85099615221404,outgoing,46820.01,Island,Sweden
SE8902EUHG64782205847802,incoming,15906.22,Sweden,Bermuda
GB74OBNG70916015108609,outgoing,27245.73,Denmark,Sweden
GB22CBRU43403325534528,outgoing,33792.05,Poland,Sweden
GB07LEEF34251387989499,outgoing,21834.37,Uzbekistan,Sweden
SE8902SICI51731283266081,incoming,41766.03,Sweden,Nigeria
SE8902REPT13055923984909,incoming,36838.71,Sweden,Island
SE8902FXEO42999261877496,outgoing,10791.91,Sweden,Estonia
SE8902YUYG10929263320035,incoming,41009.64,Sweden,Madagascar
GB16JOLA50110849916894,incoming,7443.78,Algeria,Sweden
GB05EQAT18830037014868,outgoing,6287.59,Fiji,Sweden
SE8902PVRO74801343887399,outgoing,41378.53,Sweden,Estonia
GB20MZTI73337995546195,incoming,29179.73,Denmark,Sweden
GB12SOPI27650515597045,outgoing,8421.82,Poland,Sweden
GB36RIYW79926184274034,outgoing,11287.54,Saint Pierre and Miquelon,Sweden
GB03MJWB58558010871939,outgoing,13953.67,Island,Sweden
GB87DIVG62421247079837,outgoing,39750.47,Denmark,Sweden
SE8902GXLB05514229654020,incoming,20267.06,Sweden,Guyana
GB44FMCO05317985127172,outgoing,40307.79,Germany,Sweden
GB15QEBF08761045663822,incoming,22875.97,Bahrain,Sweden
SE8902IMEB42197421849807,incoming,12808.08,Sweden,United States of America
GB31YYRZ38484636514309,incoming,36256.07,Sudan,Sweden
GB59WMHT75676168965445,incoming,26744.23,Holy See (Vatican City State),Sweden
SE8902LNZG09887297010450,outgoing,41944.93,Sweden,Indonesia
GB22RAAV62782805798824,outgoing,49881.97,Greece,Sweden
GB85PDRY32889320608851,incoming,39606.27,Germany,Sweden
GB68BLRV72608374429385,incoming,25930.01,Mauritania,Sweden
SE8902EJUK14153809334395,outgoing,8525.47,Sweden,Slovakia (Slovak Republic)
SE8902IQRO13056391101908,incoming,43183.79,Sweden,Norway
SE8902XZAS22158117574887,outgoing,32558.93,Sweden,Cameroon
GB05OHJV59934497475837,incoming,11097.4,El Salvador,Sweden
GB73DWEX38662190888729,outgoing,15120.13,Netherlands Antilles,Sweden
GB70ZTAA42530537267783,outgoing,43569.35,Fiji,Sweden
GB21KYGL99480739099572,outgoing,35537.09,Denmark,Sweden
SE8902YANL80406594542262,incoming,44281.73,Unknown,Sweden
SE8902JIJC96071565969922,outgoing,41074.65,Sweden,Norway
GB97EHVI52141408542595,incoming,20167.67,Pakistan,Sweden
GB45SAQD00580412902395,outgoing,31093.82,Heard Island and McDonald Islands,Sweden
GB10SRJY34168667942437,incoming,34623.37,Grenada,Sweden
GB23BDXJ26331602587762,outgoing,10999.92,Aruba,Sweden
GB27WIMK40451948505968,outgoing,33879.93,Saint Lucia,Sweden
SE8902NBIZ83446887518068,incoming,43369.56,Sweden,El Salvador
SE8902TKZA24932488770695,incoming,41428.93,Sweden,Saint Lucia
SE8902HAYZ30931717835549,outgoing,27488.53,Sweden,French Guiana
GB02CUYX31388458620430,outgoing,46503.34,Germany,Sweden
SE8902JTME09227824695264,outgoing,21868.93,Sweden,El Salvador
GB86AOKF02891345751991,outgoing,5302.64,Vanuatu,Sweden
GB38IKVP52385834709169,outgoing,19582.81,Denmark,Sweden
SE8902XSYV69131047178016,outgoing,6285.5,Sweden,Finland
SE8902IWYC64669423845053,incoming,28423.54,Sweden,Ethiopia
GB17YGFS71148026104112,incoming,10409.15,Cook Islands,Sweden
GB44QLVE65155453926733,incoming,39134.31,Poland,Sweden
GB44IRIL49839830057473,incoming,23852.54,Norway,Sweden
GB11PCAZ94294738896380,incoming,4551.3,United Arab Emirates,Sweden
GB46VQGY09882077628714,incoming,8925.96,Bulgaria,Sweden
GB45VSMA12254411568403,outgoing,31613.31,Guadeloupe,Sweden
GB68LJCV31691149334671,outgoing,25272.64,Zambia,Sweden
GB83BIGM99939405845258,outgoing,13288.32,Antarctica (the territory South of 60 deg S),Sweden
GB96XSGW34921858141340,incoming,235.87,Nicaragua,Sweden
GB53TGVX27717116097643,outgoing,25973.24,Georgia,Sweden
GB72SDTV38307017513380,outgoing,20396.82,Poland,Sweden
GB67IGGS81259723796600,incoming,36001.49,Tuvalu,Sweden
GB29SBBA87171561785444,outgoing,45282.45,Poland,Sweden
GB07DTAR31427545076548,incoming,26215.45,Peru,Sweden
GB60ADOX95433793179247,incoming,21088.99,Denmark,Sweden
SE8902ZDMU73833226690524,outgoing,19979.12,Sweden,Norway
GB27XXBL19310262422855,outgoing,42649.22,Sudan,Sweden
GB47FMWU74638357891057,incoming,29191.76,Iran,Sweden
